id,user_id,service,album_id,name,artist_name,release_date,image_url,tracks,external_url,synced_at,created_at,updated_at,album_type,added_at,upc
01ed2c19-a77e-4d47-940f-456a8cb38270,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0XfiHJDAx3nFOPxQpr7JXA,Summer Moon,There Will Be Fireworks,2023-11-03,https://i.scdn.co/image/ab67616d0000b273ee026a17a5f2e039370bbbdd,13,https://open.spotify.com/album/0XfiHJDAx3nFOPxQpr7JXA,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,859776887274
270c71e9-95a7-4aa6-9161-13efd1ca4d28,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0Y8yhXRTtED6nr690zsJ5o,REMXNG 2.4,clipping.,2022-10-12,https://i.scdn.co/image/ab67616d0000b273421e8285307bf83ddb767297,7,https://open.spotify.com/album/0Y8yhXRTtED6nr690zsJ5o,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,single,2024-10-28 18:03:52+00,098787154863
76377357-2e6d-4d32-a10f-15cbe57dcb99,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0YC5MWwUmsTpJrRumtBdZA,Lives Outgrown,Beth Gibbons,2024-05-17,https://i.scdn.co/image/ab67616d0000b27316997b4a53ae6b42a4b803be,10,https://open.spotify.com/album/0YC5MWwUmsTpJrRumtBdZA,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,887828028764
7c11c02e-9dbe-4ac3-88bd-239be4e743bd,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0Zp2eVzR9FW6lKX05lRpcu,Speak and Spell (Deluxe),Depeche Mode,1981-11-02,https://i.scdn.co/image/ab67616d0000b27388ffe8c41647856e6fa5e1ab,16,https://open.spotify.com/album/0Zp2eVzR9FW6lKX05lRpcu,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,0094635797954
2e790d7e-a834-4c08-af11-3b43988f309b,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0aBClhSfDETc2xeaJEI08B,Texis,Sleigh Bells,2021-09-10,https://i.scdn.co/image/ab67616d0000b27353cbf26968ec0f32b51fe10e,11,https://open.spotify.com/album/0aBClhSfDETc2xeaJEI08B,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,858275063028
413efbb0-bbfc-461c-abaa-338129d0a45d,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0b1q9se93BEqBl3kiltn33,Visions of Bodies Being Burned,clipping.,2020-10-23,https://i.scdn.co/image/ab67616d0000b273b63780c667c5cc123273294b,16,https://open.spotify.com/album/0b1q9se93BEqBl3kiltn33,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,098787133165
818013be-70a2-449f-ab41-844f4b073d10,96b71fbe-364c-49b7-aace-fba92972a626,spotify,03gwRG5IvkStFnjPmgjElw,Songs of Her's,Her's,2017-05-12,https://i.scdn.co/image/ab67616d0000b273fc1bc1cf80c431c2bdbde601,9,https://open.spotify.com/album/03gwRG5IvkStFnjPmgjElw,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,5065002066657
efb0c79e-8ef7-498f-a1c5-eee650107a38,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0baF9vmYPxlYUIyJxkmseH,NO NOW,Clarence Clarity,2015-03-02,https://i.scdn.co/image/ab67616d0000b27363c223d263c578327b7bc09f,20,https://open.spotify.com/album/0baF9vmYPxlYUIyJxkmseH,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,5414939904073
6b0271ca-d673-41ba-a8d6-0b2993b1fba2,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0bhN1iv5anr0CMMkfJEIDW,Rumble (feat. Joey Bada$$),Powers Pleasant,2024-08-09,https://i.scdn.co/image/ab67616d0000b27300cd8b49f0dc5e481c12b0a8,1,https://open.spotify.com/album/0bhN1iv5anr0CMMkfJEIDW,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,single,2024-10-28 18:03:52+00,198588704684
74e2a469-f75e-432b-9f7d-15200fa3de19,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0cnNCK2xpudXjB8pzsrYy9,Strange Desire,Bleachers,2014-07-14,https://i.scdn.co/image/ab67616d0000b2734849278ce9876ebea7353d66,11,https://open.spotify.com/album/0cnNCK2xpudXjB8pzsrYy9,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,886444565134
c69f9027-65a7-4090-8168-3948cd1ba5d9,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0f9YXFsnwFxaQbhksDKQZ9,Southeastern,Jason Isbell,2013-06-11,https://i.scdn.co/image/ab67616d0000b273c951b33bc69990034050707b,13,https://open.spotify.com/album/0f9YXFsnwFxaQbhksDKQZ9,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,886443984929
1c1195ab-782c-4e77-8612-16d609e381c4,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0ffPsL9V1eNMi54MEHMehn,QUARTERTHING,Joey Purp,2018-09-13,https://i.scdn.co/image/ab67616d0000b273c038cc146b4418bf3ddfdbb9,14,https://open.spotify.com/album/0ffPsL9V1eNMi54MEHMehn,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,00842812110290
b29c98fb-b43c-495e-9666-8518835e9d13,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0gi6GxcVnTUjOaFWozw9en,Portamento,The Drums,2011,https://i.scdn.co/image/ab67616d0000b273133102973816a5cd4f77a6e0,14,https://open.spotify.com/album/0gi6GxcVnTUjOaFWozw9en,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,00602438788255
5d5fb683-aa8e-418d-8298-36f76009ea42,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0hBRqPYPXhr1RkTDG3n4Mk,The Secret of Us (Deluxe),Gracie Abrams,2024-10-18,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf,20,https://open.spotify.com/album/0hBRqPYPXhr1RkTDG3n4Mk,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,00602475386513
df98ba46-2019-4536-bebb-c97c71d0356d,96b71fbe-364c-49b7-aace-fba92972a626,spotify,4Kjy9UWSyjbIEooNzbDuXa,Moonflower,Graveyard Club,2022-06-17,https://i.scdn.co/image/ab67616d0000b2733e3bc97e4e78b1f7a288d03b,10,https://open.spotify.com/album/4Kjy9UWSyjbIEooNzbDuXa,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,195729877030
1af2ea70-9e8c-4ef1-92f5-dcb58e407897,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0iG489A5W7yxIhCUsugkLv,The Phantom of the Highland Park Ebell,Current Joys,2021-09-10,https://i.scdn.co/image/ab67616d0000b273e8adde8cac491af46823079d,12,https://open.spotify.com/album/0iG489A5W7yxIhCUsugkLv,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,656605044866
0486e9a5-9eef-4297-b657-7dbd656ace5b,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0iJ6CtgpIqzT1lYEqUu601,PAINLESS,Nilüfer Yanya,2022-03-04,https://i.scdn.co/image/ab67616d0000b273dbd14952cb88cd61fd7e0ffa,12,https://open.spotify.com/album/0iJ6CtgpIqzT1lYEqUu601,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,880882488857
2909a720-ae87-41f7-ad9b-45bc0531f987,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0jMBAo2pk2cEE0aJ3WseMl,Sing Into My Mouth,Iron & Wine,2015-07-14,https://i.scdn.co/image/ab67616d0000b273bbcb4589a7819ae8a28785ac,12,https://open.spotify.com/album/0jMBAo2pk2cEE0aJ3WseMl,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,00602547352590
969b7d9e-c7c0-46c8-a7f2-02232615892a,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0kL3TYRsSXnu0iJvFO3rud,untitled unmastered.,Kendrick Lamar,2016-03-04,https://i.scdn.co/image/ab67616d0000b2738c697f553a46006a5d8886b2,8,https://open.spotify.com/album/0kL3TYRsSXnu0iJvFO3rud,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,00602547851635
9d7033e8-17fc-401b-9e6b-9efd1c1972db,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0kRucvv6YTD7EJ0jduNmD0,MERCY,John Cale,2023-01-20,https://i.scdn.co/image/ab67616d0000b273a12721b870a009a1b787e764,12,https://open.spotify.com/album/0kRucvv6YTD7EJ0jduNmD0,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,887832012261
8d113ff6-027f-486a-a212-f3add4d196dc,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0lG1BLwuidgVuiAHmQYmJq,Lost in a Dream,Cassandra Lewis,2024-07-12,https://i.scdn.co/image/ab67616d0000b273e2d09222a98a487ff4816d2e,10,https://open.spotify.com/album/0lG1BLwuidgVuiAHmQYmJq,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,075679659422
63f3fd94-f633-4c06-bc15-cbfe00699145,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0mcYcSiVFATRGzeR4w6xSa,Unheard,612_Khi,2022-12-09,https://i.scdn.co/image/ab67616d0000b2736be28ba319f02748733901ae,12,https://open.spotify.com/album/0mcYcSiVFATRGzeR4w6xSa,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,197227044525
108a384a-a746-4e33-b5be-d2f4fa38fe86,96b71fbe-364c-49b7-aace-fba92972a626,spotify,3i4ZYO2l14kCTRzw90JmZ4,Nymph,Shygirl,2022-09-30,https://i.scdn.co/image/ab67616d0000b273955f921014ed4cfca00a56a1,12,https://open.spotify.com/album/3i4ZYO2l14kCTRzw90JmZ4,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,5056556107729
58d675d0-d50f-4dbf-8970-c1c48f128ad8,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0musLdqbTnPsbMCyN1Xytr,Love Is Real,John Maus,2007-11-19,https://i.scdn.co/image/ab67616d0000b273102301d657a1d8a70398bd07,14,https://open.spotify.com/album/0musLdqbTnPsbMCyN1Xytr,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,887834007364
427c0077-dc6c-4879-b9c5-e682424397a2,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0nSzBICzQHea8grwfqa5Gb,The Magic Whip,Blur,2015-04-20,https://i.scdn.co/image/ab67616d0000b2739dd4e688b220635941abfad4,12,https://open.spotify.com/album/0nSzBICzQHea8grwfqa5Gb,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,825646132850
2e287863-d834-4d28-8515-74ccd70e75a4,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0nneppOsi22SxvwMOuISXQ,Long Distance,Ralph Castelli,2019-08-07,https://i.scdn.co/image/ab67616d0000b2739323fd88050e9925584534a3,5,https://open.spotify.com/album/0nneppOsi22SxvwMOuISXQ,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,single,2024-10-28 18:03:52+00,859733648955
892f00ec-c6e1-470d-98de-ac4e99a4815b,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0qnExDZfz0kVeBjixPsyjS,1000 gecs and The Tree of Clues,100 gecs,2020-07-10,https://i.scdn.co/image/ab67616d0000b273f91a3040f0be854026ad2dd0,19,https://open.spotify.com/album/0qnExDZfz0kVeBjixPsyjS,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,album,2024-10-28 18:03:52+00,075679809230
433f8e9c-6207-4da7-867c-5ece0d837949,96b71fbe-364c-49b7-aace-fba92972a626,spotify,0uQJsq0ujTl7GDi2WAN3Ld,"Nordic Flora Series, Pt. 1: Heroine",Varg²™,2016-12-19,https://i.scdn.co/image/ab67616d0000b27312c11973153578f025c90d93,4,https://open.spotify.com/album/0uQJsq0ujTl7GDi2WAN3Ld,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,2025-02-25 03:49:30.528+00,single,2024-10-28 18:03:52+00,7071245338428
